,RaceId,DriverId,ConstructorId,GridNumber,QualifyingPosition,CircuitId,TotalDriverPoints,DriverPosition
762,339,13,6,21,21,2,39,7
763,339,15,205,18,18,2,0,17
764,339,16,10,4,4,2,10,5
765,339,17,9,1,1,2,24,2
766,339,18,1,17,17,2,35,8
767,339,20,9,3,3,2,37,1
768,339,22,3,7,7,2,5,12
769,339,24,10,10,10,2,8,\N
770,339,30,131,8,8,2,9,\N
771,339,37,15,12,12,2,0,\N
772,339,67,5,13,13,2,0,11
773,339,153,5,14,14,2,2,9
774,339,155,15,9,9,2,0,\N
775,339,807,3,5,5,2,1,10
776,339,808,4,11,11,2,0,\N
777,339,810,166,24,24,2,0,14
778,339,811,164,23,23,2,0,16
779,339,812,164,22,22,2,0,15
780,340,1,1,6,6,17,49,2
781,340,3,131,4,4,17,50,3
782,340,4,6,3,3,17,49,4
783,340,5,205,21,21,17,0,14
784,340,9,4,8,8,17,40,5
785,340,10,166,19,19,17,0,\N
786,340,13,6,7,7,17,41,9
787,340,15,205,20,20,17,0,\N
788,340,16,10,10,10,17,10,11
789,340,17,9,2,2,17,28,8
790,340,18,1,5,5,17,60,1
791,340,20,9,1,1,17,45,6
792,340,22,3,11,11,17,5,12
793,340,24,10,18,18,17,8,\N
794,340,30,131,9,9,17,10,10
795,340,37,15,17,17,17,0,\N
796,340,67,5,13,13,17,0,\N
797,340,153,5,12,12,17,2,13
798,340,155,15,15,15,17,0,\N
799,340,807,3,16,16,17,1,15
800,340,808,4,14,14,17,6,7
801,340,810,166,22,22,17,0,\N
802,340,811,164,23,23,17,0,16
803,340,812,164,24,24,17,0,17
804,341,1,1,3,3,4,49,14
805,341,3,131,8,8,4,50,13
806,341,4,6,4,4,4,67,2
807,341,5,205,20,20,4,0,\N
808,341,9,4,7,7,4,44,8
809,341,10,166,22,21,4,0,18
810,341,13,6,9,9,4,49,6
811,341,15,205,18,19,4,0,17
812,341,16,10,11,11,4,16,7
813,341,17,9,1,1,4,53,1
814,341,18,1,5,5,4,70,5
815,341,20,9,2,2,4,60,3
816,341,22,3,17,18,4,7,9
817,341,24,10,16,17,4,8,15
818,341,30,131,6,6,4,22,4
819,341,37,15,12,12,4,0,\N
820,341,67,5,14,15,4,0,\N
821,341,153,5,15,16,4,3,10
822,341,155,15,10,10,4,0,12
823,341,807,3,13,13,4,1,16
824,341,808,4,19,14,4,6,11
825,341,810,166,23,22,4,0,19
826,341,811,164,21,24,4,0,\N
827,341,812,164,24,23,4,0,\N
828,342,1,1,5,5,6,59,5
829,342,3,131,6,6,6,56,7
830,342,4,6,24,24,6,75,6
831,342,5,205,18,18,6,0,\N
832,342,9,4,2,2,6,59,3
833,342,10,166,20,20,6,0,\N
834,342,13,6,4,4,6,61,4
835,342,15,205,19,19,6,0,15
836,342,16,10,12,12,6,20,8
837,342,17,9,1,1,6,78,1
838,342,18,1,8,8,6,70,\N
839,342,20,9,3,3,6,78,2
840,342,22,3,9,9,6,7,\N
841,342,24,10,10,10,6,10,9
842,342,30,131,7,7,6,22,12
843,342,37,15,15,15,6,0,\N
844,342,67,5,13,13,6,1,10
845,342,153,5,17,17,6,3,11
846,342,155,15,16,16,6,0,\N
847,342,807,3,11,11,6,1,\N
848,342,808,4,14,14,6,6,13
849,342,810,166,21,21,6,0,\N
850,342,811,164,22,22,6,0,\N
851,342,812,164,23,23,6,0,14
852,343,1,1,2,2,5,84,1
853,343,3,131,6,6,5,66,5
854,343,4,6,12,12,5,79,8
855,343,5,205,20,20,5,0,\N
856,343,9,4,7,7,5,67,6
857,343,10,166,21,21,5,0,18
858,343,13,6,8,8,5,67,7
859,343,15,205,19,19,5,0,\N
860,343,16,10,11,11,5,22,9
861,343,17,9,1,1,5,93,3
862,343,18,1,4,4,5,88,2
863,343,20,9,3,3,5,78,\N
864,343,22,3,15,15,5,7,14
865,343,24,10,18,18,5,10,13
866,343,30,131,5,5,5,34,4
867,343,37,15,13,13,5,0,11
868,343,67,5,14,14,5,1,16
869,343,153,5,16,16,5,3,12
870,343,155,15,10,10,5,1,10
871,343,807,3,17,17,5,1,17
872,343,808,4,9,9,5,6,15
873,343,810,166,23,23,5,0,19
874,343,811,164,22,22,5,0,\N
875,343,812,164,24,24,5,0,20
876,344,1,1,1,1,7,109,1
877,344,3,131,10,10,7,74,6
878,344,4,6,3,4,7,94,3
879,344,5,205,19,19,7,0,16
880,344,9,4,8,8,7,73,7
881,344,10,166,21,21,7,0,\N
882,344,13,6,6,7,7,67,15
883,344,15,205,20,20,7,0,\N
884,344,16,10,9,9,7,23,10
885,344,17,9,7,2,7,103,5
886,344,18,1,4,5,7,106,2
887,344,20,9,2,3,7,90,4
888,344,22,3,11,11,7,7,14
889,344,24,10,5,6,7,12,9
890,344,30,131,13,13,7,34,11
891,344,37,15,17,17,7,0,\N
892,344,67,5,15,15,7,5,8
893,344,153,5,16,16,7,3,12
894,344,155,15,18,18,7,1,\N
895,344,807,3,12,12,7,1,13
896,344,808,4,14,14,7,6,17
897,344,810,166,23,23,7,0,19
898,344,811,164,22,22,7,0,\N
899,344,812,164,24,24,7,0,18
900,345,1,1,3,3,12,127,2
901,345,3,131,12,12,12,75,10
902,345,4,6,4,4,12,98,8
903,345,5,205,20,20,12,0,\N
904,345,9,4,6,6,12,83,5
905,345,10,166,22,22,12,0,19
906,345,13,6,5,5,12,67,11
907,345,15,205,19,19,12,0,21
908,345,16,10,13,13,12,31,6
909,345,17,9,2,2,12,103,\N
910,345,18,1,7,7,12,121,3
911,345,20,9,1,1,12,115,1
912,345,22,3,9,9,12,19,4
913,345,24,10,14,14,12,12,16
914,345,30,131,15,15,12,34,15
915,345,37,15,16,16,12,0,12
916,345,67,5,11,11,12,7,9
917,345,153,5,17,17,12,3,13
918,345,155,15,18,18,12,7,7
919,345,807,3,8,8,12,1,\N
920,345,808,4,10,10,12,6,14
921,345,810,166,21,21,12,0,17
922,345,811,164,24,24,12,0,20
923,345,812,164,23,23,12,0,18
924,346,1,1,4,4,9,145,2
925,346,3,131,5,5,9,90,3
926,346,4,6,3,3,9,98,14
927,346,5,205,18,19,9,0,17
928,346,9,4,6,6,9,83,\N
929,346,10,166,19,20,9,0,18
930,346,13,6,7,7,9,67,15
931,346,15,205,21,21,9,0,16
932,346,16,10,11,11,9,35,8
933,346,17,9,2,2,9,128,1
934,346,18,1,14,14,9,133,4
935,346,20,9,1,1,9,121,7
936,346,22,3,8,8,9,29,5
937,346,24,10,20,15,9,12,11
938,346,29,164,24,24,9,0,20
939,346,30,131,10,10,9,36,9
940,346,37,15,9,9,9,0,\N
941,346,67,5,16,17,9,7,12
942,346,153,5,17,18,9,3,\N
943,346,155,15,12,12,9,15,6
944,346,807,3,13,13,9,2,10
945,346,808,4,15,16,9,6,13
946,346,810,166,22,22,9,0,\N
947,346,812,164,23,23,9,0,19
948,347,1,1,6,6,10,157,4
949,347,3,131,9,9,10,94,8
950,347,4,6,2,2,10,123,1
951,347,5,205,18,19,10,0,\N
952,347,9,4,7,7,10,89,7
953,347,10,166,23,20,10,0,18
954,347,13,6,3,3,10,85,2
955,347,15,205,17,18,10,0,\N
956,347,16,10,19,14,10,35,17
957,347,17,9,4,4,10,136,6
958,347,18,1,5,5,10,143,5
959,347,20,9,1,1,10,136,3
960,347,22,3,8,8,10,29,12
961,347,24,10,21,22,10,12,16
962,347,29,164,22,23,10,0,\N
963,347,30,131,11,11,10,38,9
964,347,37,15,14,15,10,0,14
965,347,67,5,16,17,10,7,\N
966,347,153,5,15,16,10,3,15
967,347,155,15,12,12,10,15,11
968,347,807,3,10,10,10,2,13
969,347,808,4,13,13,10,7,10
970,347,810,166,24,24,10,0,\N
971,347,811,164,20,21,10,0,19
972,348,1,1,5,5,11,157,\N
973,348,3,131,6,6,11,94,\N
974,348,4,6,3,3,11,141,2
975,348,5,205,19,20,11,0,14
976,348,9,4,8,8,11,89,\N
977,348,10,166,18,19,11,0,16
978,348,13,6,4,4,11,97,4
979,348,15,205,20,21,11,0,15
980,348,16,10,13,13,11,35,\N
981,348,17,9,2,2,11,161,1
982,348,18,1,11,11,11,147,8
983,348,20,9,1,1,11,151,3
984,348,22,3,12,12,11,30,10
985,348,24,10,16,16,11,12,13
986,348,29,164,24,24,11,0,19
987,348,30,131,14,14,11,38,11
988,348,37,15,9,9,11,6,7
989,348,67,5,15,15,11,7,12
990,348,153,5,17,17,11,3,\N
991,348,155,15,23,18,11,17,9
992,348,807,3,10,10,11,10,6
993,348,808,4,7,7,11,17,5
994,348,810,166,21,22,11,0,18
995,348,811,164,22,23,11,0,17
996,349,1,1,2,2,13,182,1
997,349,3,131,14,12,13,102,6
998,349,4,6,10,10,13,141,\N
999,349,5,205,13,16,13,0,16
1000,349,9,4,3,3,13,104,3
1001,349,10,166,20,17,13,0,18
1002,349,13,6,6,6,13,109,4
1003,349,15,205,15,18,13,0,19
1004,349,16,10,8,8,13,45,5
1005,349,17,9,1,1,13,179,2
1006,349,18,1,5,5,13,147,\N
1007,349,20,9,4,4,13,151,15
1008,349,22,3,7,7,13,30,\N
1009,349,24,10,12,14,13,13,10
1010,349,29,164,19,21,13,0,20
1011,349,30,131,21,11,13,44,7
1012,349,37,15,24,22,13,6,11
1013,349,67,5,16,15,13,7,12
1014,349,153,5,11,13,13,3,13
1015,349,155,15,17,19,13,21,8
1016,349,807,3,9,9,13,10,14
1017,349,808,4,23,24,13,19,9
1018,349,810,166,22,23,13,0,17
1019,349,811,164,18,20,13,0,\N
1020,350,1,1,5,5,14,182,\N
1021,350,3,131,7,7,14,112,5
1022,350,4,6,1,1,14,166,1
1023,350,5,205,18,19,14,0,18
1024,350,9,4,9,9,14,108,8
1025,350,10,166,24,21,14,0,17
1026,350,13,6,3,3,14,124,3
1027,350,15,205,17,18,14,0,\N
1028,350,16,10,11,11,14,45,16
1029,350,17,9,4,4,14,187,6
1030,350,18,1,2,2,14,165,2
1031,350,20,9,6,6,14,163,4
1032,350,22,3,10,10,14,31,10
1033,350,24,10,19,20,14,13,12
1034,350,29,164,23,24,14,0,19
1035,350,30,131,12,12,14,46,9
1036,350,37,15,16,17,14,6,14
1037,350,67,5,14,14,14,7,11
1038,350,153,5,15,16,14,3,15
1039,350,155,15,13,13,14,21,\N
1040,350,807,3,8,8,14,16,7
1041,350,808,4,20,15,14,19,13
1042,350,810,166,21,22,14,0,20
1043,350,811,164,22,23,14,0,\N
1044,351,1,1,3,3,15,182,\N
1045,351,2,15,14,15,15,0,\N
1046,351,3,131,7,7,15,122,5
1047,351,4,6,1,1,15,191,1
1048,351,5,205,19,19,15,0,16
1049,351,9,4,8,8,15,114,7
1050,351,10,166,18,18,15,0,\N
1051,351,13,6,24,24,15,128,8
1052,351,15,205,21,21,15,0,\N
1053,351,16,10,15,16,15,47,9
1054,351,17,9,5,5,15,202,3
1055,351,18,1,4,4,15,177,4
1056,351,20,9,2,2,15,181,2
1057,351,22,3,6,6,15,39,6
1058,351,24,10,16,17,15,13,\N
1059,351,30,131,9,9,15,46,13
1060,351,32,164,22,22,15,0,\N
1061,351,67,5,13,14,15,7,14
1062,351,153,5,11,11,15,3,12
1063,351,155,15,10,10,15,21,\N
1064,351,807,3,17,12,15,17,10
1065,351,808,4,12,13,15,19,11
1066,351,810,166,20,20,15,0,15
1067,351,811,164,23,23,15,0,\N
1068,352,1,1,8,3,22,192,5
1069,352,2,15,11,11,22,4,8
1070,352,3,131,6,7,22,122,\N
1071,352,4,6,4,5,22,206,3
1072,352,5,205,20,20,22,0,12
1073,352,9,4,3,4,22,114,\N
1074,352,10,166,22,22,22,0,14
1075,352,13,6,12,12,22,128,\N
1076,352,15,205,19,19,22,0,13
1077,352,16,10,15,15,22,47,\N
1078,352,17,9,2,2,22,220,2
1079,352,18,1,5,6,22,189,4
1080,352,20,9,1,1,22,206,1
1081,352,22,3,7,8,22,41,9
1082,352,24,10,17,17,22,13,\N
1083,352,29,164,24,24,22,0,16
1084,352,30,131,10,10,22,54,6
1085,352,67,5,18,18,22,8,10
1086,352,153,5,16,16,22,3,11
1087,352,155,15,14,14,22,27,7
1088,352,807,3,9,9,22,17,\N
1089,352,808,4,13,13,22,19,\N
1090,352,810,166,21,21,22,0,\N
1091,352,811,164,23,23,22,0,15
1092,353,1,1,4,4,35,210,2
1093,353,2,15,13,13,35,6,9
1094,353,3,131,5,5,35,122,\N
1095,353,4,6,3,3,35,231,1
1096,353,5,205,21,21,35,0,13
1097,353,9,4,8,8,35,124,5
1098,353,10,166,19,20,35,0,\N
1099,353,13,6,6,6,35,143,3
1100,353,15,205,18,19,35,0,\N
1101,353,16,10,14,14,35,47,\N
1102,353,17,9,2,2,35,220,\N
1103,353,18,1,7,7,35,189,12
1104,353,20,9,1,1,35,206,\N
1105,353,22,3,10,10,35,47,7
1106,353,24,10,17,18,35,21,6
1107,353,29,164,23,23,35,0,15
1108,353,30,131,9,9,35,66,4
1109,353,67,5,16,17,35,8,\N
1110,353,153,5,15,16,35,3,11
1111,353,155,15,12,12,35,31,8
1112,353,807,3,11,11,35,18,10
1113,353,808,4,20,15,35,19,\N
1114,353,810,166,22,22,35,0,\N
1115,353,811,164,24,24,35,0,14
1116,354,1,1,4,4,18,222,4
1117,354,2,15,15,16,18,6,17
1118,354,3,131,13,13,18,130,6
1119,354,4,6,5,5,18,246,3
1120,354,5,205,20,21,18,0,18
1121,354,9,4,7,7,18,126,9
1122,354,10,166,17,19,18,0,20
1123,354,13,6,9,9,18,143,15
1124,354,15,205,18,20,18,0,19
1125,354,16,10,22,18,18,47,12
1126,354,17,9,3,3,18,238,2
1127,354,18,1,11,11,18,199,5
1128,354,20,9,2,2,18,231,1
1129,354,22,3,6,6,18,47,14
1130,354,24,10,16,17,18,21,\N
1131,354,30,131,8,8,18,72,7
1132,354,32,164,23,23,18,0,22
1133,354,67,5,19,15,18,8,13
1134,354,153,5,14,14,18,3,11
1135,354,155,15,12,12,18,32,10
1136,354,807,3,1,1,18,22,8
1137,354,808,4,10,10,18,19,16
1138,354,810,166,21,22,18,0,\N
1139,354,811,164,24,24,18,0,21
1140,355,1,1,2,2,24,240,2
1141,355,2,15,14,14,24,6,11
1142,355,3,131,9,9,24,142,4
1143,355,4,6,3,3,24,252,7
1144,355,5,205,20,20,24,0,17
1145,355,9,4,11,11,24,136,5
1146,355,10,166,21,21,24,0,\N
1147,355,13,6,6,6,24,144,10
1148,355,15,205,19,19,24,0,21
1149,355,16,10,13,13,24,47,13
1150,355,17,9,5,5,24,242,8
1151,355,18,1,4,4,24,214,3
1152,355,20,9,1,1,24,256,1
1153,355,22,3,7,7,24,47,12
1154,355,24,10,16,16,24,21,\N
1155,355,30,131,8,8,24,72,\N
1156,355,32,164,24,24,24,0,20
1157,355,67,5,18,18,24,8,15
1158,355,153,5,17,17,24,5,9
1159,355,155,15,12,12,24,32,14
1160,355,807,3,15,15,24,22,16
1161,355,808,4,10,10,24,27,6
1162,355,810,166,22,22,24,0,18
1163,355,811,164,23,23,24,0,19
1164,841,1,1,2,2,1,18,2
1165,841,2,4,18,18,1,0,12
1166,841,3,131,7,7,1,0,\N
1167,841,4,6,5,5,1,12,4
1168,841,5,205,19,19,1,0,\N
1169,841,10,166,21,21,1,0,\N
1170,841,13,6,8,8,1,6,7
1171,841,15,205,20,20,1,0,13
1172,841,16,10,16,16,1,2,9
1173,841,17,9,3,3,1,10,5
1174,841,18,1,4,4,1,8,6
1175,841,20,9,1,1,1,25,1
1176,841,22,3,17,17,1,0,\N
1177,841,24,164,0,23,1,0,\N
1178,841,30,131,11,11,1,0,\N
1179,841,39,164,0,24,1,0,\N
1180,841,67,5,10,10,1,4,8
1181,841,153,5,12,12,1,0,11
1182,841,155,15,9,9,1,0,\N
1183,841,808,4,6,6,1,15,3
1184,841,813,3,15,15,1,0,\N
1185,841,814,10,14,14,1,1,10
1186,841,815,15,13,13,1,0,\N
1187,841,816,166,22,22,1,0,14
1188,842,1,1,2,2,2,22,8
1189,842,2,4,6,6,2,15,3
1190,842,3,131,9,9,2,0,12
1191,842,4,6,5,5,2,20,6
1192,842,5,205,19,19,2,0,15
1193,842,10,166,21,21,2,0,16
1194,842,13,6,7,7,2,16,5
1195,842,15,205,20,20,2,0,\N
1196,842,16,10,17,17,2,2,11
1197,842,17,9,3,3,2,22,4
1198,842,18,1,4,4,2,26,2
1199,842,20,9,1,1,2,50,1
1200,842,22,3,15,15,2,0,\N
1201,842,24,164,23,23,2,0,\N
1202,842,30,131,11,11,2,2,9
1203,842,39,164,24,24,2,0,\N
1204,842,67,5,12,12,2,4,13
1205,842,153,5,13,13,2,0,14
1206,842,155,15,10,10,2,6,7
1207,842,808,4,8,8,2,15,17
1208,842,813,3,18,18,2,0,\N
1209,842,814,10,14,14,2,2,10
1210,842,815,15,16,16,2,0,\N
1211,842,816,166,22,22,2,0,\N
1212,843,1,1,3,3,17,47,1
1213,843,2,4,16,16,17,15,12
1214,843,3,131,4,4,17,10,5
1215,843,4,6,5,5,17,26,7
1216,843,5,205,19,19,17,0,16
1217,843,10,166,22,22,17,0,21
1218,843,13,6,6,6,17,24,6
1219,843,15,205,20,20,17,0,19
1220,843,16,10,11,11,17,2,15
1221,843,17,9,18,18,17,37,3
1222,843,18,1,2,2,17,38,4
1223,843,20,9,1,1,17,68,2
1224,843,22,3,15,15,17,0,13
1225,843,24,164,23,23,17,0,22
1226,843,30,131,14,14,17,6,8
1227,843,39,164,24,24,17,0,23
1228,843,67,5,9,9,17,4,14
1229,843,153,5,7,7,17,0,\N
1230,843,155,15,13,13,17,7,10
1231,843,808,4,10,10,17,17,9
1232,843,813,3,17,17,17,0,18
1233,843,814,10,8,8,17,2,11
1234,843,815,15,12,12,17,0,17
1235,843,816,166,21,21,17,0,20
1236,844,1,1,4,4,5,59,4
1237,844,2,4,9,9,5,21,7
1238,844,3,131,3,3,5,20,5
1239,844,4,6,5,5,5,41,3
1240,844,5,205,18,18,5,0,19
1241,844,10,166,21,22,5,0,\N
1242,844,13,6,10,10,5,24,11
1243,844,15,205,19,19,5,0,18
1244,844,16,10,12,12,5,2,13
1245,844,17,9,2,2,5,55,2
1246,844,18,1,6,6,5,46,6
1247,844,20,9,1,1,5,93,1
1248,844,22,3,11,11,5,0,15
1249,844,24,164,20,21,5,0,22
1250,844,30,131,8,8,5,6,12
1251,844,39,164,22,23,5,0,21
1252,844,67,5,16,16,5,6,9
1253,844,153,5,17,17,5,0,16
1254,844,155,15,24,24,5,8,10
1255,844,808,4,7,7,5,21,8
1256,844,813,3,14,14,5,0,17
1257,844,814,10,13,13,5,2,\N
1258,844,815,15,15,15,5,0,14
1259,844,816,166,23,20,5,0,20
1260,845,1,1,3,3,4,77,2
1261,845,2,4,24,24,4,25,8
1262,845,3,131,7,7,4,26,7
1263,845,4,6,4,4,4,51,5
1264,845,5,205,15,15,4,0,\N
1265,845,10,166,20,20,4,0,19
1266,845,13,6,8,8,4,24,\N
1267,845,15,205,18,18,4,0,18
1268,845,16,10,17,17,4,2,13
1269,845,17,9,1,1,4,67,4
1270,845,18,1,5,5,4,61,3
1271,845,20,9,2,2,4,118,1
1272,845,22,3,19,19,4,0,17
1273,845,24,164,21,21,4,0,\N
1274,845,30,131,10,10,4,14,6
1275,845,39,164,22,22,4,0,21
1276,845,67,5,11,11,4,6,14
1277,845,153,5,13,13,4,0,16
1278,845,155,15,14,14,4,9,10
1279,845,808,4,6,6,4,21,11
1280,845,813,3,9,9,4,0,15
1281,845,814,10,16,16,4,2,12
1282,845,815,15,12,12,4,2,9
1283,845,816,166,23,23,4,0,20
1284,846,1,1,9,7,6,85,6
1285,846,2,4,15,16,6,29,8
1286,846,3,131,7,8,6,26,11
1287,846,4,6,4,4,6,69,2
1288,846,5,205,17,18,6,0,14
1289,846,10,166,20,21,6,0,\N
1290,846,13,6,6,6,6,24,\N
1291,846,15,205,18,19,6,0,13
1292,846,16,10,14,15,6,8,7
1293,846,17,9,3,3,6,79,4
1294,846,18,1,2,2,6,76,3
1295,846,20,9,1,1,6,143,1
1296,846,22,3,11,12,6,2,9
1297,846,24,164,23,24,6,0,16
1298,846,30,131,5,5,6,14,\N
1299,846,39,164,22,23,6,0,17
1300,846,67,5,16,17,6,7,10
1301,846,153,5,19,20,6,0,\N
1302,846,155,15,12,13,6,19,5
1303,846,808,4,10,11,6,21,\N
1304,846,813,3,8,9,6,0,18
1305,846,814,10,13,14,6,2,12
1306,846,815,15,0,10,6,2,\N
1307,846,816,166,21,22,6,0,15
1308,847,1,1,5,5,7,85,\N
1309,847,2,4,9,9,7,29,\N
1310,847,3,131,6,6,7,26,11
1311,847,4,6,2,2,7,69,\N
1312,847,5,205,19,20,7,0,\N
1313,847,10,166,21,22,7,0,16
1314,847,13,6,3,3,7,32,6
1315,847,15,205,18,19,7,0,17
1316,847,16,10,14,14,7,8,\N
1317,847,17,9,4,4,7,94,3
1318,847,18,1,7,7,7,101,1
1319,847,20,9,1,1,7,161,2
1320,847,22,3,16,16,7,4,9
1321,847,24,164,20,21,7,0,13
1322,847,30,131,8,8,7,26,4
1323,847,37,15,17,17,7,0,12
1324,847,39,164,22,23,7,0,14
1325,847,67,5,15,15,7,8,10
1326,847,153,5,24,18,7,4,8
1327,847,155,15,13,13,7,25,7
1328,847,808,4,10,10,7,31,5
1329,847,813,3,12,12,7,0,\N
1330,847,814,10,11,11,7,2,18
1331,847,816,166,23,24,7,0,15
1332,848,1,1,3,3,12,97,4
1333,848,2,4,9,9,12,30,10
1334,848,3,131,7,7,12,32,7
1335,848,4,6,4,4,12,87,2
1336,848,5,205,19,19,12,0,19
1337,848,10,166,21,21,12,0,21
1338,848,13,6,5,5,12,42,5
1339,848,15,205,20,20,12,0,20
1340,848,16,10,10,10,12,10,9
1341,848,17,9,2,2,12,109,3
1342,848,18,1,6,6,12,109,6
1343,848,20,9,1,1,12,186,1
1344,848,22,3,13,13,12,4,12
1345,848,24,164,22,22,12,0,23
1346,848,30,131,8,8,12,26,17
1347,848,39,164,24,24,12,0,24
1348,848,67,5,17,17,12,8,13
1349,848,153,5,18,18,12,8,8
1350,848,155,15,14,14,12,25,16
1351,848,808,4,11,11,12,31,15
1352,848,813,3,15,15,12,0,18
1353,848,814,10,12,12,12,2,14
1354,848,815,15,16,16,12,2,11
1355,848,816,166,23,23,12,0,22
1356,849,1,1,10,10,9,109,4
1357,849,2,4,16,16,9,34,8
1358,849,3,131,9,9,9,40,6
1359,849,4,6,3,3,9,112,1
1360,849,5,205,17,17,9,0,\N
1361,849,10,166,20,20,9,0,16
1362,849,13,6,4,4,9,52,5
1363,849,15,205,21,21,9,0,\N
1364,849,16,10,11,11,9,10,11
1365,849,17,9,1,1,9,124,3
1366,849,18,1,5,5,9,109,\N
1367,849,20,9,2,2,9,204,2
1368,849,22,3,15,15,9,4,13
1369,849,24,164,23,23,9,0,18
1370,849,30,131,13,13,9,28,9
1371,849,67,5,19,19,9,8,\N
1372,849,153,5,18,18,9,9,10
1373,849,155,15,8,8,9,25,\N
1374,849,808,4,14,14,9,31,12
1375,849,813,3,7,7,9,0,14
1376,849,814,10,6,6,9,2,15
1377,849,815,15,12,12,9,8,7
1378,849,816,166,22,22,9,0,17
1379,849,817,164,24,24,9,0,19
1380,850,1,1,2,2,20,134,1
1381,850,2,4,11,11,20,34,\N
1382,850,3,131,6,6,20,46,7
1383,850,4,6,4,4,20,130,2
1384,850,5,205,18,19,20,0,16
1385,850,10,166,19,20,20,0,17
1386,850,13,6,5,5,20,62,5
1387,850,16,10,8,8,20,18,6
1388,850,17,9,1,1,20,139,3
1389,850,18,1,7,7,20,109,\N
1390,850,20,9,3,3,20,216,4
1391,850,22,3,14,14,20,4,\N
1392,850,24,164,23,23,20,0,\N
1393,850,30,131,10,10,20,32,8
1394,850,67,5,24,16,20,8,15
1395,850,153,5,16,17,20,9,12
1396,850,155,15,17,18,20,27,9
1397,850,808,4,9,9,20,32,10
1398,850,812,205,20,21,20,0,20
1399,850,813,3,13,13,20,0,14
1400,850,814,10,12,12,20,2,13
1401,850,815,15,15,15,20,8,11
1402,850,816,166,21,22,20,0,18
1403,850,817,164,22,24,20,0,19
1404,851,1,1,2,2,11,146,4
1405,851,2,4,14,14,11,34,\N
1406,851,3,131,7,7,11,48,9
1407,851,4,6,5,5,11,145,3
1408,851,5,205,18,19,11,0,\N
1409,851,10,166,20,21,11,0,17
1410,851,13,6,4,4,11,70,6
1411,851,15,205,19,20,11,0,\N
1412,851,16,10,8,8,11,18,14
1413,851,17,9,6,6,11,149,5
1414,851,18,1,3,3,11,134,1
1415,851,20,9,1,1,11,234,2
1416,851,22,3,15,15,11,4,13
1417,851,24,164,21,22,11,0,20
1418,851,30,131,9,9,11,32,\N
1419,851,67,5,23,18,11,12,8
1420,851,153,5,16,16,11,10,10
1421,851,155,15,13,13,11,27,11
1422,851,808,4,12,12,11,32,12
1423,851,813,3,17,17,11,0,16
1424,851,814,10,11,11,11,8,7
1425,851,815,15,10,10,11,8,15
1426,851,816,166,24,24,11,0,19
1427,851,817,164,22,23,11,0,18
1428,852,1,1,2,2,13,146,\N
1429,852,3,131,5,5,13,56,6
1430,852,4,6,8,8,13,157,4
1431,852,5,205,16,17,13,0,15
1432,852,10,166,19,20,13,0,18
1433,852,13,6,4,4,13,74,8
1434,852,15,205,18,19,13,0,14
1435,852,16,10,15,15,13,24,7
1436,852,17,9,3,3,13,167,2
1437,852,18,1,13,13,13,149,3
1438,852,20,9,1,1,13,259,1
1439,852,22,3,14,14,13,4,16
1440,852,24,164,22,22,13,0,19
1441,852,30,131,24,24,13,42,5
1442,852,67,5,11,11,13,12,\N
1443,852,153,5,6,6,13,10,\N
1444,852,155,15,12,12,13,27,12
1445,852,808,4,10,10,13,34,9
1446,852,811,4,7,7,13,0,13
1447,852,813,3,21,16,13,1,10
1448,852,814,10,17,18,13,8,11
1449,852,815,15,9,9,13,8,\N
1450,852,816,166,20,21,13,0,17
1451,852,817,164,23,23,13,0,\N
1452,853,1,1,2,2,14,158,4
1453,853,3,131,9,9,14,56,\N
1454,853,4,6,4,4,14,172,3
1455,853,5,205,20,20,14,0,13
1456,853,10,166,21,21,14,0,15
1457,853,13,6,6,6,14,82,6
1458,853,15,205,19,19,14,0,14
1459,853,16,10,12,12,14,24,\N
1460,853,17,9,5,5,14,167,\N
1461,853,18,1,3,3,14,167,2
1462,853,20,9,1,1,14,284,1
1463,853,22,3,13,13,14,4,12
1464,853,24,164,24,24,14,0,\N
1465,853,30,131,8,8,14,52,5
1466,853,67,5,16,16,14,13,10
1467,853,153,5,18,18,14,16,7
1468,853,155,15,17,17,14,27,\N
1469,853,808,4,7,7,14,34,\N
1470,853,811,4,10,10,14,2,9
1471,853,813,3,14,14,14,1,11
1472,853,814,10,11,11,14,12,8
1473,853,815,15,15,15,14,8,\N
1474,853,816,166,22,22,14,0,\N
1475,853,817,164,23,23,14,0,\N
1476,854,1,1,4,4,15,168,5
1477,854,3,131,7,7,15,62,7
1478,854,4,6,5,5,15,184,4
1479,854,5,205,19,19,15,0,16
1480,854,10,166,21,21,15,0,\N
1481,854,13,6,6,6,15,84,9
1482,854,15,205,20,20,15,0,\N
1483,854,16,10,9,9,15,28,8
1484,854,17,9,2,2,15,182,3
1485,854,18,1,3,3,15,185,2
1486,854,20,9,1,1,15,309,1
1487,854,22,3,12,12,15,4,13
1488,854,24,164,24,24,15,0,20
1489,854,30,131,8,8,15,52,\N
1490,854,67,5,14,14,15,13,12
1491,854,153,5,16,16,15,16,21
1492,854,155,15,17,17,15,27,14
1493,854,808,4,18,18,15,34,17
1494,854,811,4,15,15,15,2,15
1495,854,813,3,13,13,15,1,11
1496,854,814,10,10,10,15,20,6
1497,854,815,15,11,11,15,9,10
1498,854,816,166,22,22,15,0,18
1499,854,817,164,23,23,15,0,19
