,RaceId,DriverId,ConstructorId,GridNumber,QualifyingPosition,CircuitId,TotalDriverPoints,DriverPosition
6179,282,119,22,7,0.0,10,11,5
6180,282,121,1,12,0.0,10,3,\N
6181,282,123,17,24,0.0,10,0,13
6182,283,22,17,16,0.0,11,0,\N
6183,283,30,22,3,0.0,11,36,\N
6184,283,55,6,8,0.0,11,4,\N
6185,283,65,32,20,0.0,11,9,\N
6186,283,69,26,26,0.0,11,0,\N
6187,283,70,32,21,0.0,11,1,\N
6188,283,71,3,2,0.0,11,38,1
6189,283,77,6,6,0.0,11,10,3
6190,283,79,25,23,0.0,11,0,10
6191,283,84,27,13,0.0,11,11,5
6192,283,87,27,12,0.0,11,10,7
6193,283,88,29,10,0.0,11,0,\N
6194,283,91,15,17,0.0,11,2,6
6195,283,94,18,7,0.0,11,0,\N
6196,283,100,33,18,0.0,11,0,\N
6197,283,102,1,4,0.0,11,50,\N
6198,283,104,18,14,0.0,11,5,\N
6199,283,105,26,25,0.0,11,0,\N
6200,283,109,15,15,0.0,11,5,\N
6201,283,110,25,22,0.0,11,0,11
6202,283,112,33,19,0.0,11,2,8
6203,283,117,3,1,0.0,11,77,12
6204,283,118,29,9,0.0,11,4,4
6205,283,119,22,5,0.0,11,17,2
6206,283,121,1,11,0.0,11,3,\N
6207,283,123,17,24,0.0,11,0,9
6208,284,22,17,12,0.0,13,0,\N
6209,284,30,22,3,0.0,13,42,2
6210,284,55,6,4,0.0,13,4,\N
6211,284,65,32,10,0.0,13,11,5
6212,284,69,26,24,0.0,13,0,13
6213,284,70,32,26,0.0,13,1,\N
6214,284,71,3,2,0.0,13,48,1
6215,284,77,6,16,0.0,13,10,10
6216,284,79,25,23,0.0,13,0,15
6217,284,84,27,11,0.0,13,11,7
6218,284,87,27,15,0.0,13,10,11
6219,284,88,29,6,0.0,13,0,\N
6220,284,91,15,12,0.0,13,2,\N
6221,284,94,18,21,0.0,13,0,\N
6222,284,100,33,19,0.0,13,0,\N
6223,284,102,1,5,0.0,13,53,4
6224,284,104,18,22,0.0,13,5,\N
6225,284,105,26,25,0.0,13,0,14
6226,284,109,15,9,0.0,13,5,9
6227,284,110,25,17,0.0,13,0,\N
6228,284,112,33,18,0.0,13,2,12
6229,284,117,3,1,0.0,13,81,3
6230,284,118,29,7,0.0,13,4,\N
6231,284,119,22,8,0.0,13,18,6
6232,284,121,1,14,0.0,13,3,8
6233,284,123,17,20,0.0,13,0,\N
6234,285,22,17,19,0.0,14,0,\N
6235,285,30,22,5,0.0,14,42,\N
6236,285,55,6,3,0.0,14,10,2
6237,285,65,32,7,0.0,14,11,\N
6238,285,69,26,25,0.0,14,0,10
6239,285,71,3,2,0.0,14,58,1
6240,285,77,6,6,0.0,14,10,\N
6241,285,79,25,17,0.0,14,0,14
6242,285,83,32,26,0.0,14,0,11
6243,285,84,27,12,0.0,14,11,\N
6244,285,87,27,14,0.0,14,10,\N
6245,285,88,29,8,0.0,14,0,\N
6246,285,91,15,15,0.0,14,5,4
6247,285,94,18,22,0.0,14,0,7
6248,285,100,33,20,0.0,14,1,6
6249,285,102,1,4,0.0,14,53,\N
6250,285,104,18,24,0.0,14,5,8
6251,285,105,26,21,0.0,14,0,\N
6252,285,109,15,13,0.0,14,5,\N
6253,285,110,25,18,0.0,14,0,13
6254,285,112,33,16,0.0,14,2,9
6255,285,117,3,1,0.0,14,81,12
6256,285,118,29,11,0.0,14,4,\N
6257,285,119,22,10,0.0,14,20,5
6258,285,121,1,9,0.0,14,7,3
6259,285,124,17,23,0.0,14,0,\N
6260,286,22,17,15,0.0,27,0,13
6261,286,30,22,6,0.0,27,52,1
6262,286,55,6,5,0.0,27,13,4
6263,286,57,1,3,0.0,27,0,\N
6264,286,65,32,14,0.0,27,11,\N
6265,286,69,26,26,0.0,27,0,14
6266,286,71,3,1,0.0,27,62,3
6267,286,77,6,8,0.0,27,10,\N
6268,286,79,25,21,0.0,27,0,\N
6269,286,83,32,18,0.0,27,0,\N
6270,286,84,27,11,0.0,27,12,6
6271,286,87,27,10,0.0,27,10,\N
6272,286,88,29,16,0.0,27,0,\N
6273,286,91,15,13,0.0,27,7,5
6274,286,94,18,19,0.0,27,0,8
6275,286,100,33,22,0.0,27,1,11
6276,286,102,1,4,0.0,27,53,\N
6277,286,104,18,24,0.0,27,5,9
6278,286,105,26,25,0.0,27,0,\N
6279,286,109,15,12,0.0,27,5,7
6280,286,110,25,17,0.0,27,0,12
6281,286,112,33,20,0.0,27,2,10
6282,286,117,3,2,0.0,27,87,2
6283,286,118,29,9,0.0,27,4,15
6284,286,119,22,7,0.0,27,20,16
6285,286,125,17,23,0.0,27,0,\N
6286,287,22,17,12,0.0,22,2,5
6287,287,30,22,4,0.0,22,52,\N
6288,287,55,6,14,0.0,22,13,\N
6289,287,56,17,8,0.0,22,1,6
6290,287,57,1,3,0.0,22,4,3
6291,287,65,32,19,0.0,22,11,11
6292,287,71,3,6,0.0,22,65,4
6293,287,77,6,5,0.0,22,10,\N
6294,287,79,25,24,0.0,22,0,\N
6295,287,83,32,20,0.0,22,0,13
6296,287,84,27,15,0.0,22,12,9
6297,287,87,27,17,0.0,22,10,7
6298,287,88,29,9,0.0,22,0,\N
6299,287,91,15,16,0.0,22,7,\N
6300,287,94,18,22,0.0,22,0,10
6301,287,100,33,21,0.0,22,1,\N
6302,287,102,1,2,0.0,22,63,1
6303,287,109,15,11,0.0,22,5,8
6304,287,110,25,18,0.0,22,0,\N
6305,287,111,18,13,0.0,22,0,\N
6306,287,117,3,1,0.0,22,93,2
6307,287,118,29,7,0.0,22,4,14
6308,287,119,22,10,0.0,22,20,\N
6309,287,126,33,23,0.0,22,0,12
6310,288,22,17,13,0.0,29,2,11
6311,288,30,22,4,0.0,29,52,\N
6312,288,55,6,7,0.0,29,16,4
6313,288,56,17,19,0.0,29,1,\N
6314,288,57,1,5,0.0,29,4,\N
6315,288,65,32,20,0.0,29,11,\N
6316,288,71,3,3,0.0,29,69,3
6317,288,77,6,6,0.0,29,12,5
6318,288,79,25,18,0.0,29,0,\N
6319,288,83,32,23,0.0,29,0,\N
6320,288,84,27,8,0.0,29,13,6
6321,288,87,27,14,0.0,29,10,9
6322,288,88,29,10,0.0,29,0,7
6323,288,91,15,11,0.0,29,7,15
6324,288,94,18,16,0.0,29,0,\N
6325,288,100,33,21,0.0,29,1,12
6326,288,102,1,1,0.0,29,73,1
6327,288,109,15,12,0.0,29,5,\N
6328,288,110,25,15,0.0,29,0,13
6329,288,111,18,22,0.0,29,0,\N
6330,288,117,3,2,0.0,29,99,2
6331,288,118,29,17,0.0,29,4,10
6332,288,119,22,9,0.0,29,20,8
6333,288,126,33,24,0.0,29,0,14
6334,289,30,22,6,0.0,30,3,4
6335,289,55,6,5,0.0,30,0,\N
6336,289,57,32,21,0.0,30,0,9
6337,289,65,32,11,0.0,30,1,6
6338,289,77,1,3,0.0,30,2,5
6339,289,79,33,18,0.0,30,0,12
6340,289,81,18,19,0.0,30,0,\N
6341,289,84,22,8,0.0,30,0,\N
6342,289,88,29,16,0.0,30,0,8
6343,289,91,37,7,0.0,30,0,\N
6344,289,92,33,22,0.0,30,0,\N
6345,289,94,35,25,0.0,30,0,\N
6346,289,95,3,1,0.0,30,10,1
6347,289,99,36,15,0.0,30,0,\N
6348,289,100,27,13,0.0,30,0,7
6349,289,102,1,2,0.0,30,4,3
6350,289,104,18,20,0.0,30,0,\N
6351,289,105,29,17,0.0,30,0,10
6352,289,108,37,0,0.0,30,0,\N
6353,289,109,35,24,0.0,30,0,\N
6354,289,110,25,10,0.0,30,0,\N
6355,289,119,3,4,0.0,30,6,2
6356,289,122,6,9,0.0,30,0,\N
6357,289,123,27,14,0.0,30,0,\N
6358,289,127,17,23,0.0,30,0,11
6359,289,128,34,26,0.0,30,0,13
6360,289,129,25,12,0.0,30,0,\N
6361,289,130,36,0,0.0,30,0,\N
6362,289,131,17,0,0.0,30,0,\N
6363,289,132,34,0,0.0,30,0,\N
6364,290,30,22,3,0.0,32,7,3
6365,290,55,6,10,0.0,32,0,\N
6366,290,57,32,18,0.0,32,1,6
6367,290,65,32,12,0.0,32,1,7
6368,290,77,1,5,0.0,32,5,4
6369,290,79,33,24,0.0,32,0,12
6370,290,81,18,21,0.0,32,0,\N
6371,290,84,22,4,0.0,32,0,\N
6372,290,88,29,0,0.0,32,0,\N
6373,290,91,37,19,0.0,32,0,\N
6374,290,92,33,13,0.0,32,0,11
6375,290,94,35,9,0.0,32,0,\N
6376,290,95,3,1,0.0,32,20,1
6377,290,99,36,14,0.0,32,0,\N
6378,290,100,27,26,0.0,32,0,9
6379,290,102,1,6,0.0,32,4,\N
6380,290,104,18,17,0.0,32,0,\N
6381,290,105,29,25,0.0,32,0,13
6382,290,108,37,0,0.0,32,0,\N
6383,290,109,35,7,0.0,32,0,8
6384,290,110,25,11,0.0,32,2,5
6385,290,119,3,2,0.0,32,12,2
6386,290,122,6,20,0.0,32,0,\N
6387,290,123,27,22,0.0,32,0,10
6388,290,127,17,8,0.0,32,0,\N
6389,290,128,34,0,0.0,32,0,\N
6390,290,129,25,16,0.0,32,0,\N
6391,290,130,36,23,0.0,32,0,\N
6392,290,131,17,15,0.0,32,0,\N
6393,290,132,34,0,0.0,32,0,\N
6394,291,30,22,5,0.0,18,11,3
6395,291,55,6,6,0.0,18,3,4
6396,291,57,32,24,0.0,18,1,10
6397,291,65,32,26,0.0,18,1,\N
6398,291,77,1,4,0.0,18,5,\N
6399,291,79,33,25,0.0,18,0,9
6400,291,81,18,23,0.0,18,0,7
6401,291,84,22,7,0.0,18,0,\N
6402,291,88,29,22,0.0,18,0,\N
6403,291,91,37,9,0.0,18,0,\N
6404,291,92,33,18,0.0,18,0,\N
6405,291,94,35,8,0.0,18,0,\N
6406,291,95,3,1,0.0,18,30,1
6407,291,99,36,19,0.0,18,0,\N
6408,291,100,27,15,0.0,18,0,\N
6409,291,102,1,3,0.0,18,4,\N
6410,291,104,18,20,0.0,18,0,\N
6411,291,105,29,14,0.0,18,1,6
6412,291,108,37,0,0.0,18,0,\N
6413,291,109,35,16,0.0,18,0,8
6414,291,110,25,13,0.0,18,2,\N
6415,291,119,3,2,0.0,18,18,2
6416,291,122,6,11,0.0,18,2,5
6417,291,123,27,10,0.0,18,0,\N
6418,291,127,17,21,0.0,18,0,\N
6419,291,128,34,0,0.0,18,0,\N
6420,291,129,25,17,0.0,18,0,\N
6421,291,130,36,0,0.0,18,0,\N
6422,291,131,17,12,0.0,18,0,\N
6423,291,132,34,0,0.0,18,0,\N
6424,292,30,22,2,0.0,4,17,2
6425,292,55,6,8,0.0,4,7,3
6426,292,57,32,21,0.0,4,1,\N
6427,292,65,32,26,0.0,4,1,\N
6428,292,71,34,0,0.0,4,0,\N
6429,292,77,1,7,0.0,4,8,4
6430,292,79,33,0,0.0,4,0,\N
6431,292,81,18,25,0.0,4,0,\N
6432,292,84,22,6,0.0,4,0,\N
6433,292,88,29,19,0.0,4,0,7
6434,292,90,38,0,0.0,4,0,\N
6435,292,91,37,9,0.0,4,0,8
6436,292,92,33,24,0.0,4,0,\N
6437,292,94,35,13,0.0,4,1,6
6438,292,95,3,1,0.0,4,40,1
6439,292,99,36,18,0.0,4,0,\N
6440,292,100,27,10,0.0,4,0,\N
6441,292,102,1,3,0.0,4,4,9
6442,292,104,18,22,0.0,4,0,11
6443,292,105,29,16,0.0,4,3,5
6444,292,108,37,23,0.0,4,0,12
6445,292,109,35,12,0.0,4,0,\N
6446,292,110,25,11,0.0,4,2,\N
6447,292,119,3,4,0.0,4,18,\N
6448,292,122,6,5,0.0,4,2,10
6449,292,123,27,14,0.0,4,0,\N
6450,292,127,17,17,0.0,4,0,\N
6451,292,128,34,0,0.0,4,0,\N
6452,292,129,25,15,0.0,4,0,\N
6453,292,130,36,20,0.0,4,0,\N
6454,292,131,17,0,0.0,4,0,\N
6455,292,135,38,0,0.0,4,0,\N
6456,293,30,22,5,0.0,21,17,\N
6457,293,55,6,7,0.0,21,7,\N
6458,293,57,32,0,0.0,21,1,\N
6459,293,65,32,26,0.0,21,1,\N
6460,293,71,34,0,0.0,21,0,\N
6461,293,77,1,4,0.0,21,8,\N
6462,293,79,33,17,0.0,21,0,\N
6463,293,81,18,21,0.0,21,0,\N
6464,293,84,22,6,0.0,21,3,4
6465,293,88,29,11,0.0,21,0,10
6466,293,90,38,0,0.0,21,0,\N
6467,293,91,37,12,0.0,21,0,12
6468,293,92,33,19,0.0,21,0,\N
6469,293,94,35,15,0.0,21,2,6
6470,293,95,3,1,0.0,21,50,1
6471,293,99,36,22,0.0,21,0,\N
6472,293,100,27,13,0.0,21,0,9
6473,293,102,1,3,0.0,21,8,3
6474,293,104,18,25,0.0,21,0,\N
6475,293,105,29,9,0.0,21,5,5
6476,293,108,37,24,0.0,21,0,13
6477,293,109,35,16,0.0,21,0,11
6478,293,110,25,14,0.0,21,2,14
6479,293,119,3,2,0.0,21,24,2
6480,293,122,6,8,0.0,21,2,\N
6481,293,123,27,10,0.0,21,0,\N
6482,293,127,17,16,0.0,21,0,7
6483,293,128,34,0,0.0,21,0,\N
6484,293,129,25,20,0.0,21,0,8
6485,293,130,36,0,0.0,21,0,\N
6486,293,131,17,23,0.0,21,0,\N
6487,293,135,38,0,0.0,21,0,\N
6488,294,30,22,6,0.0,6,20,4
6489,294,55,6,4,0.0,6,7,\N
6490,294,57,32,14,0.0,6,1,\N
6491,294,65,32,9,0.0,6,1,\N
6492,294,71,34,0,0.0,6,0,\N
6493,294,77,1,5,0.0,6,8,\N
6494,294,79,33,0,0.0,6,0,\N
6495,294,81,18,12,0.0,6,0,\N
6496,294,84,22,7,0.0,6,5,5
6497,294,88,29,19,0.0,6,0,11
6498,294,90,38,26,0.0,6,0,\N
6499,294,91,37,16,0.0,6,0,\N
6500,294,92,33,15,0.0,6,1,6
6501,294,94,35,18,0.0,6,2,\N
6502,294,95,3,1,0.0,6,56,2
6503,294,99,36,25,0.0,6,0,\N
6504,294,100,27,23,0.0,6,0,10
6505,294,102,1,3,0.0,6,18,1
6506,294,104,18,17,0.0,6,0,8
6507,294,105,29,11,0.0,6,5,7
6508,294,108,37,0,0.0,6,0,\N
6509,294,109,35,20,0.0,6,0,9
6510,294,110,25,10,0.0,6,2,\N
6511,294,119,3,2,0.0,6,28,3
6512,294,122,6,8,0.0,6,2,\N
6513,294,123,27,22,0.0,6,0,12
6514,294,127,17,13,0.0,6,0,\N
6515,294,128,34,0,0.0,6,0,\N
6516,294,129,25,24,0.0,6,0,\N
6517,294,130,36,0,0.0,6,0,\N
6518,294,131,17,21,0.0,6,0,\N
6519,294,135,38,0,0.0,6,0,\N
6520,295,30,22,5,0.0,7,26,2
6521,295,55,6,8,0.0,7,11,3
6522,295,57,32,10,0.0,7,1,\N
6523,295,65,32,6,0.0,7,1,\N
6524,295,71,34,0,0.0,7,0,\N
6525,295,77,1,4,0.0,7,18,1
6526,295,79,33,11,0.0,7,0,\N
6527,295,81,18,13,0.0,7,0,11
6528,295,84,22,7,0.0,7,5,\N
6529,295,88,29,0,0.0,7,0,\N
6530,295,90,38,0,0.0,7,0,\N
6531,295,91,37,12,0.0,7,3,4
6532,295,92,33,19,0.0,7,1,\N
6533,295,94,35,15,0.0,7,2,8
6534,295,95,3,3,0.0,7,56,\N
6535,295,99,36,18,0.0,7,0,\N
6536,295,100,27,22,0.0,7,1,6
6537,295,102,1,1,0.0,7,18,\N
6538,295,104,18,25,0.0,7,0,13
6539,295,105,29,16,0.0,7,5,7
6540,295,108,37,20,0.0,7,0,14
6541,295,109,35,23,0.0,7,0,9
6542,295,110,25,14,0.0,7,4,5
6543,295,119,3,2,0.0,7,28,\N
6544,295,122,6,9,0.0,7,2,\N
6545,295,123,27,21,0.0,7,0,10
6546,295,127,17,24,0.0,7,0,\N
6547,295,128,34,0,0.0,7,0,\N
6548,295,129,25,26,0.0,7,0,12
6549,295,130,36,0,0.0,7,0,\N
6550,295,131,17,17,0.0,7,0,\N
6551,296,30,22,5,0.0,8,26,\N
6552,296,55,6,6,0.0,8,11,\N
6553,296,57,32,11,0.0,8,4,4
6554,296,65,32,12,0.0,8,2,6
6555,296,71,34,0,0.0,8,0,\N
6556,296,77,1,4,0.0,8,18,\N
6557,296,79,33,18,0.0,8,0,\N
6558,296,81,18,16,0.0,8,0,8
6559,296,84,22,7,0.0,8,9,3
6560,296,88,29,15,0.0,8,0,\N
6561,296,91,37,21,0.0,8,3,\N
6562,296,92,33,13,0.0,8,1,\N
6563,296,94,35,25,0.0,8,2,10
6564,296,95,3,1,0.0,8,66,1
6565,296,99,36,23,0.0,8,0,\N
6566,296,100,27,10,0.0,8,3,5
6567,296,102,1,3,0.0,8,18,\N
6568,296,104,18,0,0.0,8,0,\N
6569,296,105,29,14,0.0,8,5,7
6570,296,108,37,0,0.0,8,0,\N
6571,296,109,35,17,0.0,8,0,9
6572,296,110,25,19,0.0,8,4,\N
6573,296,119,3,2,0.0,8,34,2
6574,296,122,6,8,0.0,8,2,\N
6575,296,123,27,9,0.0,8,0,\N
6576,296,127,17,24,0.0,8,0,\N
6577,296,128,34,0,0.0,8,0,\N
6578,296,129,25,22,0.0,8,0,11
6579,296,130,36,26,0.0,8,0,\N
6580,296,131,17,20,0.0,8,0,\N
6581,297,30,22,4,0.0,9,29,4
6582,297,55,6,8,0.0,9,11,\N
6583,297,57,32,9,0.0,9,5,6
6584,297,65,32,7,0.0,9,2,\N
6585,297,70,18,0,0.0,9,0,\N
6586,297,71,34,26,0.0,9,0,16
6587,297,77,1,5,0.0,9,20,5
6588,297,79,33,16,0.0,9,0,\N
6589,297,81,18,25,0.0,9,0,17
6590,297,84,22,6,0.0,9,13,3
6591,297,88,29,17,0.0,9,0,12
6592,297,90,38,0,0.0,9,0,\N
6593,297,91,37,21,0.0,9,3,\N
6594,297,92,33,11,0.0,9,1,\N
6595,297,94,35,22,0.0,9,2,15
6596,297,95,3,1,0.0,9,76,1
6597,297,99,36,15,0.0,9,0,14
6598,297,100,27,10,0.0,9,3,8
6599,297,102,1,3,0.0,9,18,\N
6600,297,105,29,12,0.0,9,5,7
6601,297,108,37,0,0.0,9,0,\N
6602,297,109,35,19,0.0,9,0,13
6603,297,110,25,18,0.0,9,4,\N
6604,297,119,3,2,0.0,9,40,2
6605,297,122,6,14,0.0,9,2,9
6606,297,123,27,13,0.0,9,0,10
6607,297,127,17,24,0.0,9,0,\N
6608,297,128,34,0,0.0,9,0,\N
6609,297,129,25,20,0.0,9,0,11
6610,297,130,36,0,0.0,9,0,\N
6611,297,131,17,23,0.0,9,0,\N
6612,297,135,38,0,0.0,9,0,\N
6613,298,30,22,6,0.0,10,33,3
6614,298,55,6,5,0.0,10,13,5
6615,298,57,32,13,0.0,10,5,\N
6616,298,65,32,11,0.0,10,2,\N
6617,298,70,18,24,0.0,10,0,\N
6618,298,71,34,0,0.0,10,0,\N
6619,298,77,1,4,0.0,10,20,\N
6620,298,79,33,16,0.0,10,0,\N
6621,298,81,18,26,0.0,10,0,12
6622,298,84,22,9,0.0,10,16,4
6623,298,88,29,15,0.0,10,0,\N
6624,298,90,38,0,0.0,10,0,\N
6625,298,91,37,10,0.0,10,3,16
6626,298,92,33,25,0.0,10,1,14
6627,298,94,35,18,0.0,10,2,11
6628,298,95,3,1,0.0,10,86,1
6629,298,99,36,19,0.0,10,0,\N
6630,298,100,27,7,0.0,10,4,6
6631,298,102,1,3,0.0,10,24,2
6632,298,105,29,17,0.0,10,5,9
6633,298,108,37,22,0.0,10,0,13
6634,298,109,35,21,0.0,10,0,10
6635,298,110,25,20,0.0,10,4,\N
6636,298,119,3,2,0.0,10,40,8
6637,298,122,6,12,0.0,10,2,\N
6638,298,123,27,8,0.0,10,0,7
6639,298,127,17,23,0.0,10,0,15
6640,298,128,34,0,0.0,10,0,\N
6641,298,129,25,14,0.0,10,0,\N
6642,298,130,36,0,0.0,10,0,\N
6643,298,131,17,0,0.0,10,0,\N
6644,298,135,38,0,0.0,10,0,\N
6645,299,30,22,4,0.0,11,33,\N
6646,299,55,6,9,0.0,11,13,\N
6647,299,57,32,16,0.0,11,8,4
6648,299,65,32,13,0.0,11,2,\N
6649,299,70,18,0,0.0,11,0,\N
6650,299,71,34,25,0.0,11,0,11
6651,299,77,1,5,0.0,11,24,3
6652,299,79,33,20,0.0,11,0,\N
6653,299,81,18,0,0.0,11,0,\N
6654,299,84,22,6,0.0,11,18,5
6655,299,88,29,14,0.0,11,0,\N
6656,299,90,38,0,0.0,11,0,\N
6657,299,91,37,23,0.0,11,3,\N
6658,299,92,33,15,0.0,11,1,\N
6659,299,94,35,26,0.0,11,2,\N
6660,299,95,3,2,0.0,11,92,2
6661,299,99,36,12,0.0,11,0,\N
6662,299,100,27,11,0.0,11,4,\N
6663,299,102,1,3,0.0,11,34,1
6664,299,105,29,7,0.0,11,5,7
6665,299,108,37,17,0.0,11,0,9
6666,299,109,35,0,0.0,11,0,\N
6667,299,110,25,19,0.0,11,4,8
6668,299,119,3,1,0.0,11,40,\N
6669,299,122,6,10,0.0,11,3,6
6670,299,123,27,8,0.0,11,0,\N
6671,299,127,17,21,0.0,11,0,10
6672,299,128,36,18,0.0,11,0,\N
6673,299,129,25,22,0.0,11,0,\N
6674,299,131,17,24,0.0,11,0,\N
6675,299,135,38,0,0.0,11,0,\N
6676,300,30,22,3,0.0,13,43,1
6677,300,55,6,5,0.0,13,13,\N
6678,300,57,32,8,0.0,13,9,6
6679,300,65,32,10,0.0,13,2,13
6680,300,77,1,6,0.0,13,24,\N
6681,300,79,33,26,0.0,13,0,17
6682,300,81,18,23,0.0,13,0,16
6683,300,84,22,9,0.0,13,21,4
6684,300,88,29,25,0.0,13,0,9
6685,300,90,38,0,0.0,13,0,\N
6686,300,91,37,18,0.0,13,3,11
6687,300,92,33,20,0.0,13,1,18
6688,300,94,35,19,0.0,13,2,\N
6689,300,95,3,1,0.0,13,98,2
6690,300,99,36,11,0.0,13,0,\N
6691,300,100,27,0,0.0,13,4,\N
6692,300,102,1,2,0.0,13,36,5
6693,300,104,18,0,0.0,13,0,\N
6694,300,105,29,14,0.0,13,5,\N
6695,300,109,35,16,0.0,13,0,7
6696,300,110,25,13,0.0,13,4,8
6697,300,119,3,4,0.0,13,44,3
6698,300,122,6,12,0.0,13,3,\N
6699,300,123,27,7,0.0,13,0,\N
6700,300,125,37,21,0.0,13,0,12
6701,300,127,17,24,0.0,13,0,14
6702,300,128,36,15,0.0,13,0,10
6703,300,129,25,22,0.0,13,0,\N
6704,300,131,17,17,0.0,13,0,15
6705,300,135,38,0,0.0,13,0,\N
6706,301,30,22,6,0.0,14,47,3
6707,301,55,6,3,0.0,14,13,\N
6708,301,57,32,11,0.0,14,9,\N
6709,301,65,32,13,0.0,14,2,\N
6710,301,77,1,5,0.0,14,27,4
6711,301,79,33,23,0.0,14,0,9
6712,301,81,18,12,0.0,14,0,\N
6713,301,84,22,9,0.0,14,27,2
6714,301,88,29,19,0.0,14,0,\N
6715,301,91,37,17,0.0,14,3,10
6716,301,92,33,10,0.0,14,1,\N
6717,301,94,35,22,0.0,14,2,8
6718,301,95,3,1,0.0,14,98,\N
6719,301,99,36,20,0.0,14,0,\N
6720,301,100,27,15,0.0,14,4,\N
6721,301,102,1,2,0.0,14,46,1
6722,301,104,18,0,0.0,14,0,\N
6723,301,105,29,16,0.0,14,5,7
6724,301,109,35,14,0.0,14,0,11
6725,301,110,25,21,0.0,14,5,6
6726,301,119,3,4,0.0,14,46,5
6727,301,122,6,7,0.0,14,3,\N
6728,301,123,27,8,0.0,14,0,\N
6729,301,125,37,24,0.0,14,0,\N
6730,301,127,17,26,0.0,14,0,\N
6731,301,128,36,25,0.0,14,0,\N
6732,301,129,25,18,0.0,14,0,\N
6733,301,131,17,0,0.0,14,0,\N
6734,302,30,22,5,0.0,27,47,7
6735,302,55,6,10,0.0,27,13,\N
6736,302,57,32,7,0.0,27,11,5
6737,302,65,32,9,0.0,27,2,\N
6738,302,77,1,4,0.0,27,33,2
6739,302,79,33,25,0.0,27,0,\N
6740,302,81,18,18,0.0,27,0,14
6741,302,84,22,6,0.0,27,30,4
6742,302,88,29,17,0.0,27,0,10
6743,302,91,37,22,0.0,27,3,\N
6744,302,92,33,13,0.0,27,1,\N
6745,302,94,35,21,0.0,27,2,\N
6746,302,95,3,1,0.0,27,108,1
6747,302,100,27,14,0.0,27,4,\N
6748,302,102,1,3,0.0,27,50,3
6749,302,104,18,26,0.0,27,0,12
6750,302,105,29,8,0.0,27,6,6
6751,302,109,35,19,0.0,27,0,\N
6752,302,110,25,12,0.0,27,5,9
6753,302,119,3,2,0.0,27,46,\N
6754,302,122,6,16,0.0,27,3,\N
6755,302,123,27,11,0.0,27,0,8
6756,302,125,37,23,0.0,27,0,11
6757,302,127,17,20,0.0,27,0,\N
6758,302,129,25,15,0.0,27,0,\N
6759,302,131,17,24,0.0,27,0,13
6760,303,30,22,5,0.0,22,47,\N
6761,303,55,6,15,0.0,22,15,5
6762,303,57,32,7,0.0,22,11,\N
6763,303,65,32,6,0.0,22,2,\N
6764,303,77,1,4,0.0,22,39,2
6765,303,78,6,11,0.0,22,0,12
6766,303,79,33,20,0.0,22,0,11
6767,303,81,18,14,0.0,22,0,14
6768,303,84,22,13,0.0,22,34,3
6769,303,88,29,16,0.0,22,0,8
6770,303,92,33,18,0.0,22,1,\N
6771,303,94,35,19,0.0,22,2,10
6772,303,95,3,1,0.0,22,108,\N
6773,303,100,27,8,0.0,22,4,\N
6774,303,102,1,3,0.0,22,50,\N
6775,303,104,18,12,0.0,22,1,6
6776,303,105,29,24,0.0,22,6,15
6777,303,109,35,22,0.0,22,0,9
6778,303,110,25,9,0.0,22,8,4
6779,303,119,3,2,0.0,22,56,1
6780,303,123,27,10,0.0,22,0,\N
6781,303,125,37,26,0.0,22,0,13
6782,303,127,17,25,0.0,22,0,\N
6783,303,129,25,21,0.0,22,0,\N
6784,303,131,17,17,0.0,22,0,7
6785,303,136,37,23,0.0,22,0,\N
6786,304,30,22,5,0.0,29,53,2
6787,304,55,6,6,0.0,29,18,4
6788,304,57,32,10,0.0,29,11,7
6789,304,65,32,12,0.0,29,2,13
6790,304,77,1,4,0.0,29,49,1
6791,304,78,6,19,0.0,29,0,11
6792,304,79,33,26,0.0,29,0,\N
6793,304,81,18,16,0.0,29,0,10
6794,304,84,22,8,0.0,29,38,3
6795,304,88,29,18,0.0,29,0,8
6796,304,92,33,21,0.0,29,1,\N
6797,304,94,35,14,0.0,29,2,\N
6798,304,95,3,1,0.0,29,108,\N
6799,304,100,27,9,0.0,29,4,\N
6800,304,102,1,2,0.0,29,50,\N
6801,304,104,18,17,0.0,29,1,9
6802,304,105,29,11,0.0,29,6,\N
6803,304,109,35,24,0.0,29,0,\N
6804,304,110,25,7,0.0,29,8,\N
6805,304,119,3,3,0.0,29,56,\N
6806,304,123,27,22,0.0,29,2,5
6807,304,125,37,23,0.0,29,0,\N
6808,304,127,17,20,0.0,29,0,\N
6809,304,129,25,13,0.0,29,0,\N
6810,304,131,17,15,0.0,29,1,6
6811,304,136,37,25,0.0,29,0,12
6812,305,55,6,6,0.0,33,0,12
6813,305,57,32,13,0.0,33,0,13
6814,305,77,1,7,0.0,33,0,\N
6815,305,78,40,17,0.0,33,0,7
6816,305,81,18,26,0.0,33,0,\N
6817,305,84,34,12,0.0,33,0,11
6818,305,87,34,24,0.0,33,0,\N
6819,305,88,33,21,0.0,33,1,6
6820,305,90,22,8,0.0,33,0,\N
6821,305,92,17,14,0.0,33,0,10
6822,305,94,18,15,0.0,33,0,9
6823,305,95,3,4,0.0,33,0,\N
6824,305,99,39,22,0.0,33,0,8
6825,305,100,27,0,0.0,33,0,\N
